0	0	0	0
0	1	0	0
0	2	0	0
0	3	0.0047059	0.0061176
0	4	0.0058456	0.013717
0	5	0.01223	0.029616
0	6	0.005625	0.036929
0	7	0	0.036929
0	8	0.023811	0.067884
0	9	0.027267	0.10333
0	10	0.011765	0.11863
0	11	0.0091544	0.13053
0	12	0.0014706	0.13244
0	13	0	0.13244
0	14	0	0.13244
0	15	0	0.13244
0	16	0	0.13244
0	17	0	0.13244
0	18	0	0.13244
0	19	0	0.13244
0	20	0	0.13244
0	21	0	0.13244
0	22	0	0.13244
0	23	0	0.13244
0	24	0	0.13244
0	25	0	0.13244
0	26	0	0.13244
0	27	0	0.13244
0	28	0	0.13244
0	29	0	0.13244
0	30	0	0.13244
0	31	0	0.13244
0	32	0	0.13244
0	33	0	0.13244
0	34	0	0.13244
0	35	0	0.13244
0	36	0	0.13244
0	37	0	0.13244
0	38	0	0.13244
0	39	0	0.13244
0	40	0	0.13244
0	41	0	0.13244
0	42	0	0.13244
0	43	0	0.13244
0	44	0	0.13244
0	45	0	0.13244
0	46	0	0.13244
0	47	0	0.13244
0	48	0	0.13244
0	49	0	0.13244
0	50	0	0.13244
0	51	0.17643	0.29123
0	52	0.11914	0.42228
0	53	0.013125	0.43935
0	54	0.29653	0.70623
0	55	1.2111	1.4329
0	56	0.94254	1.9984
0	57	0.82467	2.4932
0	58	0.80316	2.9751
0	59	0.40859	3.3429
1	0	0.49442	3.7878
1	1	0.37213	4.1228
1	2	0.38987	4.4736
1	3	0.68605	4.8853
1	4	0.47561	5.3133
1	5	0.29304	5.5771
1	6	0.33846	5.8817
1	7	0.19662	6.0586
1	8	0.09663	6.1649
1	9	0.02364	6.1957
1	10	0.005527	6.2028
1	11	0	6.2028
1	12	0.011949	6.2184
1	13	0.0022917	6.2213
1	14	0.0053064	6.2282
1	15	0	6.2282
1	16	0	6.2282
1	17	0	6.2282
1	18	0	6.2282
1	19	0	6.2282
1	20	0	6.2282
1	21	0	6.2282
1	22	0	6.2282
1	23	0	6.2282
1	24	0	6.2282
1	25	0	6.2282
1	26	0	6.2282
1	27	0	6.2282
1	28	0	6.2282
1	29	0	6.2282
1	30	0	6.2282
1	31	0	6.2282
1	32	0	6.2282
1	33	0	6.2282
1	34	0	6.2282
1	35	0	6.2282
1	36	0	6.2282
1	37	0	6.2282
1	38	0	6.2282
1	39	0	6.2282
1	40	0	6.2282
1	41	0	6.2282
1	42	0	6.2282
1	43	0	6.2282
1	44	0	6.2282
1	45	0	6.2282
1	46	0	6.2282
1	47	0	6.2282
1	48	0	6.2282
1	49	0	6.2282
1	50	0	6.2282
1	51	0	6.2282
1	52	0	6.2282
1	53	0	6.2282
1	54	0	6.2282
1	55	0	6.2282
1	56	0	6.2282
1	57	0	6.2282
1	58	0	6.2282
1	59	0	6.2282
2	0	0	6.2282
2	1	0	6.2282
2	2	0	6.2282
2	3	0	6.2282
2	4	0	6.2282
2	5	0	6.2282
2	6	0	6.2282
2	7	0	6.2282
2	8	0	6.2282
2	9	0	6.2282
2	10	0	6.2282
2	11	0	6.2282
2	12	0	6.2282
2	13	0	6.2282
2	14	0.0032353	6.2325
2	15	0.1885	6.4021
2	16	0.058039	6.4659
2	17	0.039816	6.5097
2	18	0	6.5097
2	19	0	6.5097
2	20	0	6.5097
2	21	0	6.5097
2	22	0	6.5097
2	23	0	6.5097
2	24	0	6.5097
2	25	0	6.5097
2	26	0	6.5097
2	27	0	6.5097
2	28	0	6.5097
2	29	0	6.5097
2	30	0	6.5097
2	31	0	6.5097
2	32	0	6.5097
2	33	0	6.5097
2	34	0	6.5097
2	35	0	6.5097
2	36	0	6.5097
2	37	0	6.5097
2	38	0	6.5097
2	39	0	6.5097
2	40	0	6.5097
2	41	0	6.5097
2	42	0	6.5097
2	43	0	6.5097
2	44	0	6.5097
2	45	0	6.5097
2	46	0	6.5097
2	47	0	6.5097
2	48	0	6.5097
2	49	0	6.5097
2	50	0	6.5097
2	51	0	6.5097
2	52	0	6.5097
2	53	0	6.5097
2	54	0	6.5097
2	55	0	6.5097
2	56	0	6.5097
2	57	0	6.5097
2	58	0	6.5097
2	59	0	6.5097
3	0	0	6.5097
3	1	0	6.5097
3	2	0	6.5097
3	3	0	6.5097
3	4	0	6.5097
3	5	0	6.5097
3	6	0	6.5097
3	7	0	6.5097
3	8	0	6.5097
3	9	0	6.5097
3	10	0	6.5097
3	11	0	6.5097
3	12	0	6.5097
3	13	0	6.5097
3	14	0	6.5097
3	15	0	6.5097
3	16	0	6.5097
3	17	0	6.5097
3	18	0	6.5097
3	19	0	6.5097
3	20	0	6.5097
3	21	0	6.5097
3	22	0	6.5097
3	23	0	6.5097
3	24	0	6.5097
3	25	0	6.5097
3	26	0	6.5097
3	27	0	6.5097
3	28	0	6.5097
3	29	0	6.5097
3	30	0	6.5097
3	31	0	6.5097
3	32	0	6.5097
3	33	0	6.5097
3	34	0	6.5097
3	35	0	6.5097
3	36	0	6.5097
3	37	0	6.5097
3	38	0	6.5097
3	39	0	6.5097
3	40	0	6.5097
3	41	0	6.5097
3	42	0	6.5097
3	43	0	6.5097
3	44	0	6.5097
3	45	0	6.5097
3	46	0	6.5097
3	47	0	6.5097
3	48	0	6.5097
3	49	0	6.5097
3	50	0	6.5097
3	51	0	6.5097
3	52	0	6.5097
3	53	0	6.5097
3	54	0	6.5097
3	55	0	6.5097
3	56	0	6.5097
3	57	0	6.5097
3	58	0	6.5097
3	59	0	6.5097
4	0	0	6.5097
4	1	0	6.5097
4	2	0	6.5097
4	3	0	6.5097
4	4	0	6.5097
4	5	0	6.5097
4	6	0	6.5097
4	7	0	6.5097
4	8	0	6.5097
4	9	0	6.5097
4	10	0	6.5097
4	11	0	6.5097
4	12	0	6.5097
4	13	0	6.5097
4	14	0	6.5097
4	15	0	6.5097
4	16	0	6.5097
4	17	0	6.5097
4	18	0	6.5097
4	19	0	6.5097
4	20	0	6.5097
4	21	0	6.5097
4	22	0	6.5097
4	23	0	6.5097
4	24	0	6.5097
4	25	0	6.5097
4	26	0	6.5097
4	27	0	6.5097
4	28	0	6.5097
4	29	0	6.5097
4	30	0	6.5097
4	31	0	6.5097
4	32	0	6.5097
4	33	0	6.5097
4	34	0	6.5097
4	35	0	6.5097
4	36	0	6.5097
4	37	0	6.5097
4	38	0	6.5097
4	39	0	6.5097
4	40	0	6.5097
4	41	0	6.5097
4	42	0	6.5097
4	43	0	6.5097
4	44	0	6.5097
4	45	0	6.5097
4	46	0	6.5097
4	47	0	6.5097
4	48	0	6.5097
4	49	0	6.5097
4	50	0	6.5097
4	51	0	6.5097
4	52	0	6.5097
4	53	0	6.5097
4	54	0	6.5097
4	55	0	6.5097
4	56	0	6.5097
4	57	0	6.5097
4	58	0	6.5097
4	59	0	6.5097
5	0	0	6.5097
5	1	0	6.5097
5	2	0	6.5097
5	3	0	6.5097
5	4	0	6.5097
5	5	0	6.5097
5	6	0	6.5097
5	7	0	6.5097
5	8	0	6.5097
5	9	0	6.5097
5	10	0	6.5097
5	11	0	6.5097
5	12	0	6.5097
5	13	0	6.5097
5	14	0	6.5097
5	15	0	6.5097
5	16	0	6.5097
5	17	0	6.5097
5	18	0	6.5097
5	19	0	6.5097
5	20	0	6.5097
5	21	0	6.5097
5	22	0	6.5097
5	23	0	6.5097
5	24	0	6.5097
5	25	0	6.5097
5	26	0	6.5097
5	27	0	6.5097
5	28	0	6.5097
5	29	0	6.5097
5	30	0	6.5097
5	31	0	6.5097
5	32	0	6.5097
5	33	0	6.5097
5	34	0	6.5097
5	35	0	6.5097
5	36	0	6.5097
5	37	0	6.5097
5	38	0	6.5097
