27.03.2014;00:00:00;0.000;76.22;0;NP;C;-9.999;20000;19851;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:01:00;0.000;76.22;0;NP;C;-9.999;20000;19914;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:02:00;0.000;76.22;0;NP;C;-9.999;20000;19918;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:03:00;0.000;76.22;0;NP;C;-9.999;20000;19875;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:04:00;0.000;76.22;0;NP;C;-9.999;20000;19829;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:05:00;0.000;76.22;0;NP;C;-9.999;20000;19804;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:06:00;0.000;76.22;0;NP;C;-9.999;20000;19832;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:07:00;0.000;76.22;0;NP;C;-9.999;20000;19813;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:08:00;0.000;76.22;0;NP;C;-9.999;20000;19802;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:09:00;0.000;76.22;0;NP;C;-9.999;20000;19791;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:10:00;0.000;76.22;0;NP;C;-9.999;20000;19797;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:11:00;0.000;76.22;0;NP;C;-9.999;20000;19804;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:12:00;0.000;76.22;0;NP;C;-9.999;20000;19809;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:13:00;0.000;76.22;0;NP;C;-9.999;20000;19799;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:14:00;0.000;76.22;0;NP;C;-9.999;20000;19890;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:15:00;0.000;76.22;0;NP;C;-9.999;20000;19881;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:16:00;0.000;76.22;0;NP;C;-9.999;20000;19944;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:17:00;0.000;76.22;0;NP;C;-9.999;20000;19960;0;20;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:18:00;0.000;76.22;0;NP;C;-9.999;20000;20024;0;21;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:19:00;0.000;76.22;0;NP;C;-9.999;20000;20045;0;21;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:20:00;0.000;76.22;0;NP;C;-9.999;20000;20046;0;21;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

27.03.2014;00:21:00;0.000;76.22;0;NP;C;-9.999;20000;20014;0;21;2.00;13.9;<SPECTRUM>ZERO</SPECTRUM>

