5	14	8.2242
5	15	8.2653
5	16	8.2779
5	17	8.293
5	18	8.3242
5	19	8.3487
5	20	8.3662
5	21	8.3733
5	22	8.3839
5	23	8.3867
5	24	8.4023
5	25	8.4115
5	26	8.4188
5	27	8.4305
5	28	8.4502
5	29	8.461
5	30	8.469
5	31	8.4986
5	32	8.5066
5	33	8.5284
5	34	8.5573
5	35	8.5589
5	36	8.5624
5	37	8.5654
5	38	8.5676
5	39	8.5691
5	40	8.5699
5	41	8.5699
5	42	8.5708
5	43	8.5708
5	44	8.5716
5	45	8.5723
5	46	8.5731
5	47	8.5731
5	48	8.5756
5	49	8.5778
5	50	8.5778
5	51	8.5778
5	52	8.5778
5	53	8.5789
5	54	8.5789
5	55	8.5789
5	56	8.5789
5	57	8.5802
5	58	8.5802
5	59	8.5812
6	0	8.5812
6	1	8.5812
6	2	8.5812
6	3	8.5812
6	4	8.5812
6	5	8.5812
6	6	8.5812
6	7	8.5812
6	8	8.5812
6	9	8.5812
6	10	8.5812
6	11	8.5812
6	12	8.5812
6	13	8.5812
6	14	8.5812
6	15	8.5812
6	16	8.5812
6	17	8.5812
6	18	8.5812
6	19	8.5812
6	20	8.5812
6	21	8.5812
6	22	8.5812
6	23	8.5812
6	24	8.5812
6	25	8.5823
6	26	8.5823
6	27	8.5823
6	28	8.5823
6	29	8.5823
6	30	8.5823
6	31	8.5823
6	32	8.5823
6	33	8.5832
6	34	8.5867
6	35	8.5867
6	36	8.5867
6	37	8.5935
6	38	8.5944
6	39	8.5953
6	40	8.5963
6	41	8.5963
6	42	8.5963
6	43	8.5963
6	44	8.5963
6	45	8.5969
6	46	8.5969
6	47	8.5969
6	48	8.5969
6	49	8.5969
6	50	8.5969
6	51	8.5969
6	52	8.5969
6	53	8.5969
6	54	8.5969
6	55	8.5969
6	56	8.5969
6	57	8.5969
6	58	8.5969
6	59	8.5969
7	0	8.5969
7	1	8.5969
7	2	8.5969
7	3	8.5969
7	4	8.5969
7	5	8.5969
7	6	8.5969
7	7	8.5969
7	8	8.5969
7	9	8.5969
7	10	8.5969
7	11	8.5969
7	12	8.5969
7	13	8.5969
7	14	8.5969
7	15	8.5969
7	16	8.5969
7	17	8.5969
7	18	8.5969
7	19	8.5969
7	20	8.5969
7	21	8.5969
7	22	8.5969
7	23	8.5969
7	24	8.5969
7	25	8.5969
7	26	8.5969
7	27	8.5969
7	28	8.5969
7	29	8.5969
7	30	8.5969
7	31	8.5969
7	32	8.5969
7	33	8.5969
7	34	8.5969
7	35	8.5969
7	36	8.5969
7	37	8.5969
7	38	8.5969
7	39	8.5969
7	40	8.5969
7	41	8.5969
7	42	8.5969
7	43	8.5969
7	44	8.5969
7	45	8.5969
7	46	8.5969
7	47	8.5969
7	48	8.5969
7	49	8.5969
7	50	8.5969
7	51	8.5969
7	52	8.5969
7	53	8.5969
7	54	8.5969
7	55	8.5969
7	56	8.5969
7	57	8.5969
7	58	8.5969
7	59	8.5969
8	0	8.5969
8	1	8.5969
8	2	8.5969
8	3	8.5969
8	4	8.5969
8	5	8.5969
8	6	8.5969
8	7	8.5969
8	8	8.5969
8	9	8.5969
8	10	8.5969
8	11	8.5969
8	12	8.5969
8	13	8.5969
8	14	8.5969
8	15	8.5969
8	16	8.5969
8	17	8.5969
8	18	8.5969
8	19	8.5969
8	20	8.5969
8	21	8.5969
8	22	8.5969
8	23	8.5969
8	24	8.5969
8	25	8.5969
8	26	8.5969
8	27	8.5969
8	28	8.5969
8	29	8.5969
8	30	8.5969
8	31	8.5969
8	32	8.5969
8	33	8.5969
8	34	8.5969
8	35	8.5969
8	36	8.5969
8	37	8.5969
8	38	8.5969
8	39	8.5969
8	40	8.5969
8	41	8.5969
8	42	8.5969
8	43	8.5969
8	44	8.5969
8	45	8.5969
8	46	8.5969
8	47	8.5969
8	48	8.5969
8	49	8.5969
8	50	8.5969
8	51	8.5969
8	52	8.5969
8	53	8.5969
8	54	8.5969
8	55	8.5969
8	56	8.5969
8	57	8.5969
8	58	8.5969
8	59	8.5969
9	0	8.5969
9	1	8.5969
9	2	8.5969
9	3	8.5969
9	4	8.5969
9	5	8.5969
9	6	8.5969
9	7	8.5969
9	8	8.5969
9	9	8.5969
9	10	8.5969
9	11	8.5969
9	12	8.5969
9	13	8.5969
9	14	8.5969
9	15	8.5969
9	16	8.5969
9	17	8.5969
9	18	8.5969
9	19	8.5969
9	20	8.5969
9	21	8.5969
9	22	8.5969
9	23	8.5969
9	24	8.5969
9	25	8.5969
9	26	8.5969
9	27	8.5969
9	28	8.5969
9	29	8.5969
9	30	8.5969
9	31	8.5969
9	32	8.5969
9	33	8.5969
9	34	8.5969
9	35	8.5969
9	36	8.5969
9	37	8.5969
9	38	8.5969
9	39	8.5969
9	40	8.5969
9	41	8.5969
9	42	8.5969
9	43	8.5969
9	44	8.5969
9	45	8.5969
9	46	8.5969
9	47	8.5969
9	48	8.5969
9	49	8.5969
9	50	8.5969
9	51	8.5969
9	52	8.5969
9	53	8.5969
9	54	8.5969
9	55	8.5969
9	56	8.5969
9	57	8.5969
9	58	8.5969
9	59	8.5969
10	0	8.5969
10	1	8.5969
10	2	8.5969
10	3	8.5969
10	4	8.5969
10	5	8.5969
10	6	8.5969
10	7	8.5969
10	8	8.5969
10	9	8.5969
10	10	8.5969
10	11	8.5969
10	12	8.5969
10	13	8.5969
10	14	8.5969
10	15	8.5969
10	16	8.5969
10	17	8.5969
10	18	8.5969
10	19	8.5969
10	20	8.5969
10	21	8.5969
10	22	8.5969
10	23	8.5969
10	24	8.5969
10	25	8.5969
10	26	8.5969
10	27	8.5969
10	28	8.5969
10	29	8.5969
10	30	8.5969
10	31	8.5969
10	32	8.5969
10	33	8.5969
10	34	8.5969
10	35	8.5969
10	36	8.5969
10	37	8.5969
10	38	8.5969
10	39	8.5969
10	40	8.5969
10	41	8.5969
10	42	8.5969
10	43	8.5969
10	44	8.5969
10	45	8.5969
10	46	8.5969
10	47	8.5969
10	48	8.5969
10	49	8.5969
10	50	8.5969
10	51	8.5969
10	52	8.5969
10	53	8.5969
10	54	8.5969
10	55	8.5969
10	56	8.5969
10	57	8.5969
10	58	8.5969
10	59	8.5969
11	0	8.5969
11	1	8.5969
11	2	8.5969
11	3	8.5969
11	4	8.5969
11	5	8.5969
11	6	8.5969
11	7	8.5969
11	8	8.5969
11	9	8.5969
11	10	8.5969
11	11	8.5969
11	12	8.5969
11	13	8.5969
11	14	8.5969
11	15	8.5969
11	16	8.5969
11	17	8.5969
11	18	8.5969
11	19	8.5969
11	20	8.5969
11	21	8.5969
11	22	8.5969
11	23	8.5969
11	24	8.5969
11	25	8.5969
11	26	8.5969
11	27	8.5969
11	28	8.5969
11	29	8.5969
11	30	8.5969
11	31	8.5969
11	32	8.5969
11	33	8.5969
11	34	8.5969
11	35	8.5969
11	36	8.5969
11	37	8.5969
11	38	8.5969
11	39	8.5969
11	40	8.5969
11	41	8.5969
11	42	8.5969
11	43	8.5969
11	44	8.5969
11	45	8.5969
11	46	8.5969
11	47	8.5969
11	48	8.5969
11	49	8.5969
11	50	8.5969
11	51	8.5969
11	52	8.5969
11	53	8.5969
11	54	8.5969
11	55	8.5969
11	56	8.5969
11	57	8.5969
11	58	8.5969
11	59	8.5969
12	0	8.5969
12	1	8.5969
12	2	8.5969
12	3	8.5969
12	4	8.5969
12	5	8.5969
12	6	8.5969
12	7	8.5969
12	8	8.5969
12	9	8.5969
12	10	8.5969
12	11	8.5969
12	12	8.5969
12	13	8.5969
12	14	8.5969
12	15	8.5969
12	16	8.5969
12	17	8.5969
12	18	8.5969
12	19	8.5969
12	20	8.5969
12	21	8.5969
12	22	8.5969
12	23	8.5969
12	24	8.5969
12	25	8.5969
12	26	8.5969
12	27	8.5969
12	28	8.5969
12	29	8.5969
12	30	8.5969
12	31	8.5969
12	32	8.5969
12	33	8.5969
12	34	8.5969
12	35	8.5969
12	36	8.5969
12	37	8.5969
12	38	8.5969
12	39	8.5969
12	40	8.5969
12	41	8.5969
12	42	8.5969
12	43	8.5969
12	44	8.5969
12	45	8.5969
12	46	8.5969
12	47	8.5969
12	48	8.5969
12	49	8.5969
12	50	8.5969
12	51	8.5969
12	52	8.5969
12	53	8.5969
12	54	8.5969
12	55	8.5969
12	56	8.5969
12	57	8.5969
12	58	8.5969
12	59	8.5969
13	0	8.5969
13	1	8.5969
13	2	8.5969
13	3	8.5969
13	4	8.5969
13	5	8.5969
13	6	8.5969
13	7	8.5969
13	8	8.5969
13	9	8.5969
13	10	8.5969
13	11	8.5969
13	12	8.5969
13	13	8.5969
13	14	8.5969
13	15	8.5969
13	16	8.5969
13	17	8.5969
13	18	8.5969
13	19	8.5969
13	20	8.5969
13	21	8.5969
13	22	8.5969
13	23	8.5969
13	24	8.5969
13	25	8.5969
13	26	8.5969
13	27	8.5969
13	28	8.5969
13	29	8.5969
13	30	8.5969
13	31	8.5969
13	32	8.5969
13	33	8.5969
13	34	8.5969
13	35	8.5969
13	36	8.5969
13	37	8.5969
13	38	8.5969
13	39	8.5969
13	40	8.5969
13	41	8.5969
13	42	8.5969
13	43	8.5969
13	44	8.5969
13	45	8.5969
13	46	8.5969
13	47	8.5969
13	48	8.5969
13	49	8.5969
13	50	8.5969
13	51	8.5969
13	52	8.5969
13	53	8.5969
13	54	8.5969
13	55	8.5969
13	56	8.5969
13	57	8.5969
13	58	8.5969
13	59	8.5969
14	0	8.5969
14	1	8.5969
14	2	8.5969
14	3	8.5969
14	4	8.5969
14	5	8.5969
14	6	8.5969
14	7	8.5969
14	8	8.5969
14	9	8.5969
14	10	8.5969
14	11	8.5969
14	12	8.5969
14	13	8.5969
14	14	8.5969
14	15	8.5969
14	16	8.5969
14	17	8.5969
14	18	8.5969
14	19	8.5969
14	20	8.5969
14	21	8.5969
14	22	8.5969
14	23	8.5969
14	24	8.5969
14	25	8.5969
14	26	8.5969
14	27	8.5969
14	28	8.5969
14	29	8.5969
14	30	8.5969
14	31	8.5969
14	32	8.5969
14	33	8.5969
14	34	8.5969
14	35	8.5969
14	36	8.5969
14	37	8.5969
14	38	8.5969
14	39	8.5969
14	40	8.5969
14	41	8.5969
14	42	8.5969
14	43	8.5969
14	44	8.5969
14	45	8.5969
14	46	8.5969
14	47	8.5969
14	48	8.5969
14	49	8.5969
14	50	8.5969
14	51	8.5969
14	52	8.5969
14	53	8.5969
14	54	8.5969
14	55	8.5969
14	56	8.5969
14	57	8.5969
14	58	8.5969
14	59	8.5969
15	0	8.5969
15	1	8.5969
15	2	8.5969
15	3	8.5969
15	4	8.5969
15	5	8.5969
15	6	8.5969
15	7	8.5969
15	8	8.5969
15	9	8.5969
15	10	8.5969
15	11	8.5969
15	12	8.5969
15	13	8.5969
15	14	8.5969
15	15	8.5969
15	16	8.5969
15	17	8.5969
15	18	8.5969
15	19	8.5969
15	20	8.5969
15	21	8.5969
15	22	8.5969
15	23	8.5969
15	24	8.5969
15	25	8.5969
15	26	8.5969
15	27	8.5969
15	28	8.5969
15	29	8.5969
15	30	8.5969
15	31	8.5969
15	32	8.5969
15	33	8.5969
15	34	8.5969
15	35	8.5969
15	36	8.5969
15	37	8.5969
15	38	8.5969
15	39	8.5969
15	40	8.5969
15	41	8.5969
15	42	8.5969
15	43	8.5969
15	44	8.5969
15	45	8.5969
15	46	8.5969
15	47	8.5969
15	48	8.5969
15	49	8.5969
15	50	8.5969
15	51	8.5969
15	52	8.5969
15	53	8.5969
15	54	8.5969
15	55	8.5969
15	56	8.5969
15	57	8.5969
15	58	8.5969
15	59	8.5969
16	0	8.5969
16	1	8.5969
16	2	8.5969
16	3	8.5969
16	4	8.5969
16	5	8.5969
16	6	8.5969
16	7	8.5969
16	8	8.5969
16	9	8.5969
16	10	8.5969
16	11	8.5969
16	12	8.5969
16	13	8.5969
16	14	8.5969
16	15	8.5969
16	16	8.5969
16	17	8.5969
16	18	8.5969
16	19	8.5969
16	20	8.5969
16	21	8.5969
16	22	8.5969
16	23	8.5969
16	24	8.5969
16	25	8.5969
16	26	8.5969
16	27	8.5969
16	28	8.5969
16	29	8.5969
16	30	8.5969
16	31	8.5969
16	32	8.5969
16	33	8.5969
16	34	8.5969
16	35	8.5969
16	36	8.5969
16	37	8.5969
16	38	8.5969
16	39	8.5969
16	40	8.5969
16	41	8.5969
16	42	8.5969
16	43	8.5969
16	44	8.5969
16	45	8.5969
16	46	8.5969
16	47	8.5969
16	48	8.5969
16	49	8.5969
16	50	8.5969
16	51	8.5969
16	52	8.5969
16	53	8.5969
16	54	8.5969
16	55	8.5969
16	56	8.5969
16	57	8.5969
16	58	8.5969
16	59	8.5969
17	0	8.5969
17	1	8.5969
17	2	8.5969
17	3	8.5969
17	4	8.5969
17	5	8.5969
17	6	8.5969
17	7	8.5969
17	8	8.5969
17	9	8.5969
17	10	8.5969
17	11	8.5969
17	12	8.5969
17	13	8.5969
17	14	8.5969
17	15	8.5969
17	16	8.5969
17	17	8.5969
17	18	8.5969
17	19	8.5969
17	20	8.5969
17	21	8.5969
17	22	8.5969
17	23	8.5969
17	24	8.5969
17	25	8.5969
17	26	8.5969
17	27	8.5969
17	28	8.5969
17	29	8.5969
17	30	8.5969
17	31	8.5969
17	32	8.5969
17	33	8.5969
17	34	8.5969
17	35	8.5969
17	36	8.5969
17	37	8.5969
17	38	8.5969
17	39	8.5969
17	40	8.5969
17	41	8.5969
17	42	8.5969
17	43	8.5969
17	44	8.5969
17	45	8.5969
17	46	8.5969
17	47	8.5969
17	48	8.5969
17	49	8.5969
17	50	8.5969
17	51	8.5969
17	52	8.5969
17	53	8.5969
17	54	8.5969
17	55	8.5969
17	56	8.5969
17	57	8.5969
17	58	8.5969
17	59	8.5969
18	0	8.5969
18	1	8.5969
18	2	8.5969
18	3	8.5969
18	4	8.5969
18	5	8.5969
18	6	8.5969
18	7	8.5969
18	8	8.5969
18	9	8.5969
18	10	8.5969
18	11	8.5969
18	12	8.5969
18	13	8.5969
18	14	8.5969
18	15	8.5969
18	16	8.5969
18	17	8.5969
18	18	8.5969
18	19	8.5969
18	20	8.5969
18	21	8.5969
18	22	8.5969
18	23	8.5969
18	24	8.5969
18	25	8.5969
18	26	8.5969
18	27	8.5969
18	28	8.5969
18	29	8.5969
18	30	8.5969
18	31	8.5969
18	32	8.5969
18	33	8.5969
18	34	8.5969
18	35	8.5969
18	36	8.5969
18	37	8.5969
18	38	8.5969
18	39	8.5969
18	40	8.5969
18	41	8.5969
18	42	8.5969
18	43	8.5969
18	44	8.5969
18	45	8.5969
18	46	8.5969
18	47	8.5969
18	48	8.5969
18	49	8.5969
18	50	8.5969
18	51	8.5969
18	52	8.5969
18	53	8.5969
18	54	8.5969
18	55	8.5969
18	56	8.5969
18	57	8.5969
18	58	8.5969
18	59	8.5969
19	0	8.5969
19	1	8.5969
19	2	8.5969
19	3	8.5969
19	4	8.5969
19	5	8.5969
19	6	8.5969
19	7	8.5969
19	8	8.5969
19	9	8.5969
19	10	8.5969
19	11	8.5969
19	12	8.5969
19	13	8.5969
19	14	8.5969
19	15	8.5969
19	16	8.5969
19	17	8.5969
19	18	8.5969
19	19	8.5969
19	20	8.5969
19	21	8.5969
19	22	8.5969
19	23	8.5969
19	24	8.5969
19	25	8.5969
19	26	8.5969
19	27	8.5969
19	28	8.5969
19	29	8.5969
19	30	8.5969
19	31	8.5969
19	32	8.5969
19	33	8.5969
19	34	8.5969
19	35	8.5969
19	36	8.5969
19	37	8.5969
19	38	8.5969
19	39	8.5969
19	40	8.5969
19	41	8.5969
19	42	8.5969
19	43	8.5969
19	44	8.5969
19	45	8.5969
19	46	8.5969
19	47	8.5969
19	48	8.5969
19	49	8.5969
19	50	8.5969
19	51	8.5969
19	52	8.5969
19	53	8.5969
19	54	8.5969
19	55	8.5969
19	56	8.5969
19	57	8.5969
19	58	8.5969
19	59	8.5969
20	0	8.5969
20	1	8.5969
20	2	8.5969
20	3	8.5969
20	4	8.5969
20	5	8.5969
20	6	8.5969
20	7	8.5969
20	8	8.5969
20	9	8.5969
20	10	8.5969
20	11	8.5969
20	12	8.5969
20	13	8.5969
20	14	8.5969
20	15	8.5969
20	16	8.5969
20	17	8.5969
20	18	8.5969
20	19	8.5969
20	20	8.5969
20	21	8.5969
20	22	8.5969
20	23	8.5969
20	24	8.5969
20	25	8.5969
20	26	8.5969
20	27	8.5969
20	28	8.5969
20	29	8.5969
20	30	8.5969
20	31	8.5969
20	32	8.5969
20	33	8.5969
20	34	8.5969
20	35	8.5969
20	36	8.5969
20	37	8.5969
20	38	8.5969
20	39	8.5969
20	40	8.5969
20	41	8.5969
20	42	8.5969
20	43	8.5969
20	44	8.5969
20	45	8.5969
20	46	8.5969
20	47	8.5969
20	48	8.5969
20	49	8.5969
20	50	8.5969
20	51	8.5969
20	52	8.5969
20	53	8.5969
20	54	8.5969
20	55	8.5969
20	56	8.5969
20	57	8.5969
20	58	8.5969
20	59	8.5969
21	0	8.5969
21	1	8.5969
21	2	8.5969
21	3	8.5969
21	4	8.5969
21	5	8.5969
21	6	8.5969
21	7	8.5969
21	8	8.5969
21	9	8.5969
21	10	8.5969
21	11	8.5969
21	12	8.5969
21	13	8.5969
21	14	8.5969
21	15	8.5969
21	16	8.5969
21	17	8.5969
21	18	8.5969
21	19	8.5969
21	20	8.5969
21	21	8.5969
21	22	8.5969
21	23	8.5969
21	24	8.5969
21	25	8.5969
21	26	8.5969
21	27	8.5969
21	28	8.5969
21	29	8.5969
21	30	8.5969
21	31	8.5969
21	32	8.5969
21	33	8.5969
21	34	8.5969
21	35	8.5969
21	36	8.5969
21	37	8.5969
21	38	8.5969
21	39	8.5969
21	40	8.5969
21	41	8.5969
21	42	8.5969
21	43	8.5969
21	44	8.5969
21	45	8.5969
21	46	8.5969
21	47	8.5969
21	48	8.5969
21	49	8.5969
21	50	8.5969
21	51	8.5969
21	52	8.5969
21	53	8.5969
21	54	8.5969
21	55	8.5969
21	56	8.5969
21	57	8.5969
21	58	8.5969
21	59	8.5969
22	0	8.5969
22	1	8.5969
22	2	8.5969
22	3	8.5969
22	4	8.5969
22	5	8.5969
22	6	8.5969
22	7	8.5969
22	8	8.5969
22	9	8.5969
22	10	8.5969
22	11	8.5969
22	12	8.5969
22	13	8.5969
22	14	8.5969
22	15	8.5969
22	16	8.5969
22	17	8.5969
22	18	8.5969
22	19	8.5969
22	20	8.5969
22	21	8.5969
22	22	8.5969
22	23	8.5969
22	24	8.5969
22	25	8.5969
22	26	8.5969
22	27	8.5969
22	28	8.5969
22	29	8.5969
22	30	8.5969
22	31	8.5969
22	32	8.5969
22	33	8.5969
22	34	8.5969
22	35	8.5969
22	36	8.5969
22	37	8.5969
22	38	8.5969
22	39	8.5969
22	40	8.5969
22	41	8.5969
22	42	8.5969
22	43	8.5969
22	44	8.5969
22	45	8.5969
22	46	8.5969
22	47	8.5969
22	48	8.5969
22	49	8.5969
22	50	8.5969
22	51	8.5969
22	52	8.5969
22	53	8.5969
22	54	8.5969
22	55	8.5969
22	56	8.5969
22	57	8.5969
22	58	8.5969
22	59	8.5969
23	0	8.5969
23	1	8.5969
23	2	8.5969
23	3	8.5969
23	4	8.5969
23	5	8.5969
23	6	8.5969
23	7	8.5969
23	8	8.5969
23	9	8.5969
23	10	8.5969
23	11	8.5969
23	12	8.5969
23	13	8.5969
23	14	8.5969
23	15	8.5969
23	16	8.5969
23	17	8.5969
23	18	8.5969
23	19	8.5969
23	20	8.5969
23	21	8.5969
23	22	8.5969
23	23	8.5969
23	24	8.5969
23	25	8.5969
23	26	8.5969
23	27	8.5969
23	28	8.5969
23	29	8.5969
23	30	8.5969
23	31	8.5969
23	32	8.5969
23	33	8.5969
23	34	8.5969
23	35	8.5969
23	36	8.5969
23	37	8.5969
23	38	8.5969
23	39	8.5969
23	40	8.5969
23	41	8.5969
23	42	8.5969
23	43	8.5969
23	44	8.5969
23	45	8.5969
23	46	8.5969
23	47	8.5969
23	48	8.5969
23	49	8.5969
23	50	8.5969
23	51	8.5969
23	52	8.5969
23	53	8.5969
23	54	8.5969
23	55	8.5969
23	56	8.5969
23	57	8.5969
23	58	8.5969
23	59	8.5969
